text,label
"What is Zenthoefer Furs

Zenthoefer Furs were an amateur U.S. soccer club which played in St. Louis, Missouri during the late 1940s and early 1950s.

They had played as a junior squad named Schumachers in the 1947-48 season where they fell short of national honors when they lost in the final round of the National Junior Cup to Lighthouse Boys of Philadelphia. The Zenthoefers turned senior the next season. Under the guidance of manager George E. McGann they made their way to the 1949 National Amateur Cup final losing to SC Elizabeth by a 6-1 score. They also lost to the Chicago Polish-Americans 5-1 in the 1949 National Challenge Cup quarterfinals. In 1951, they won the St. Louis Major League by ten points over St. Louis Simpkins-Ford. In 1952, they entered the American Soccer League of St. Louis.

Zenthoefer Furs were an amateur U.S. soccer club which played in St. Louis, Missouri during the late 1940s and early 1950s.",summarization
What are the three branches of the US Federal Government?,open_qa
"When rock climbing, what is the difference between lead climbing and top rope climbing?",general_qa
Which is a species of fish? Mola mola or Molar,classification
"Imagine a world where life expectancy is fixed and the same for everyone at birth, yet people can engage in life expectancy ""donation"" – meaning that someone can extend your life three years longer at the expense of theirs. Talk about a likely scenario in this world that involves manipulated, coerced donation.",creative_writing
What makes a good sales account executive?,general_qa
"Which of the following are colors: red, black, yellow, orange, sun, sunflower, chips, book, white, pink, blue, keyboard.",classification
Think up some openings for beginners to the game of Chess,creative_writing
Give me a list of popular current artists in the EDM category.,brainstorming
"Which sports would be easiest to find success in if you’re not tall: baseball, soccer, basketball, bowling.",classification
What is the appeal of Flathead Lake as a Summer vacation destination?,creative_writing
What's the difference between tennis and pickleball?,open_qa
"What is Linux?

Linux (/ˈliːnʊks/ (listen) LEE-nuuks or /ˈlɪnʊks/ LIN-uuks) is a family of open-source Unix-like operating systems based on the Linux kernel, an operating system kernel first released on September 17, 1991, by Linus Torvalds. Linux is typically packaged as a Linux distribution, which includes the kernel and supporting system software and libraries, many of which are provided by the GNU Project. Many Linux distributions use the word ""Linux"" in their name, but the Free Software Foundation uses the name ""GNU/Linux"" to emphasize the importance of GNU software, causing some controversy.

After AT&T had dropped out of the Multics project, the Unix operating system was conceived and implemented by Ken Thompson and Dennis Ritchie (both of AT&T Bell Laboratories) in 1969 and first released in 1970. Later they rewrote it in a new programming language, C, to make it portable. The availability and portability of Unix caused it to be widely adopted, copied and modified by academic institutions and businesses.

In 1977, the Berkeley Software Distribution (BSD) was developed by the Computer Systems Research Group (CSRG) from UC Berkeley, based on the 6th edition of Unix from AT&T. Since BSD contained Unix code that AT&T owned, AT&T filed a lawsuit (USL v. BSDi) in the early 1990s against the University of California. This strongly limited the development and adoption of BSD.

Onyx Systems began selling early microcomputer-based Unix workstations in 1980. Later, Sun Microsystems, founded as a spin-off of a student project at Stanford University, also began selling Unix-based desktop workstations in 1982. While Sun workstations didn't utilize commodity PC hardware like Linux was later developed for, it represented the first successful commercial attempt at distributing a primarily single-user microcomputer that ran a Unix operating system.

In 1983, Richard Stallman started the GNU project with the goal of creating a free UNIX-like operating system. As part of this work, he wrote the GNU General Public License (GPL). By the early 1990s, there was almost enough available software to create a full operating system. However, the GNU kernel, called Hurd, failed to attract enough development effort, leaving GNU incomplete.[citation needed]

In 1985, Intel released the 80386, the first x86 microprocessor with a 32-bit instruction set and a memory management unit with paging.

In 1986, Maurice J. Bach, of AT&T Bell Labs, published The Design of the UNIX Operating System. This definitive description principally covered the System V Release 2 kernel, with some new features from Release 3 and BSD.

In 1987, MINIX, a Unix-like system intended for academic use, was released by Andrew S. Tanenbaum to exemplify the principles conveyed in his textbook, Operating Systems: Design and Implementation. While source code for the system was available, modification and redistribution were restricted. In addition, MINIX's 16-bit design was not well adapted to the 32-bit features of the increasingly cheap and popular Intel 386 architecture for personal computers. In the early nineties a commercial UNIX operating system for Intel 386 PCs was too expensive for private users.

These factors and the lack of a widely adopted, free kernel provided the impetus for Torvalds' starting his project. He has stated that if either the GNU Hurd or 386BSD kernels had been available at the time, he likely would not have written his own.",information_extraction
